transaction_id,payment_id,settlement_id,amount,currency,timestamp,ledger_status,ledger_entry_id,posted_at,reconciliation_batch
TXN-000555,PAY-000555-882,SET-20260828-758028,475.50,INR,2026-08-28T11:02:25,ACCRUED,LED-32789338,2026-08-29T09:02:25,RB-20260829
TXN-000556,PAY-000556-990,SET-20260814-706344,1291.66,INR,2026-08-14T01:20:07,POSTED,LED-12769678,2026-08-14T16:18:35,RB-20260814
TXN-000557,PAY-000557-138,SET-20260809-153998,122.92,INR,2026-08-09T00:00:13,POSTED,LED-13412637,2026-08-09T15:34:16,RB-20260809
TXN-000558,PAY-000558-160,SET-20260804-857882,1187.02,INR,2026-08-04T17:38:48,POSTED,LED-29675543,2026-08-04T23:33:14,RB-20260804
TXN-000559,PAY-000559-216,SET-20260827-885080,847.52,INR,2026-08-27T21:16:09,POSTED,LED-89051112,2026-08-28T11:28:41,RB-20260828
TXN-000560,PAY-000560-834,SET-20260826-784520,1625.61,INR,2026-08-26T06:06:27,POSTED,LED-26424885,2026-08-26T19:49:45,RB-20260826
TXN-000561,PAY-000561-297,SET-20260818-194142,1620.44,INR,2026-08-18T13:25:06,POSTED,LED-20899854,2026-08-18T20:56:11,RB-20260818
TXN-000562,PAY-000562-938,SET-20260820-147616,1622.38,INR,2026-08-20T04:26:06,POSTED,LED-13315087,2026-08-20T13:51:43,RB-20260820
TXN-000563,PAY-000563-880,SET-20260804-126656,555.42,INR,2026-08-04T22:28:39,POSTED,LED-42577099,2026-08-05T09:36:45,RB-20260805
TXN-000564,PAY-000564-238,SET-20260809-243300,1483.73,INR,2026-08-09T19:45:05,POSTED,LED-22898086,2026-08-10T03:03:51,RB-20260810
TXN-000565,PAY-000565-672,SET-20260824-292310,192.31,INR,2026-08-24T22:56:43,POSTED,LED-90158626,2026-08-25T12:05:42,RB-20260825
TXN-000566,PAY-000566-452,SET-20260807-873063,1944.78,INR,2026-08-07T07:34:59,ACCRUED,LED-78043248,2026-08-08T07:34:59,RB-20260808
TXN-000567,PAY-000567-358,SET-20260822-221301,778.43,INR,2026-08-22T16:59:56,POSTED,LED-24869930,2026-08-23T03:07:42,RB-20260823
TXN-000568,PAY-000568-189,SET-20260901-618899,17.65,INR,2026-09-01T03:52:58,POSTED,LED-34514083,2026-09-01T17:11:07,RB-20260901
TXN-000569,PAY-000569-859,SET-20260831-911822,787.12,INR,2026-08-31T03:11:34,POSTED,LED-29558962,2026-08-31T09:51:23,RB-20260831
TXN-000570,PAY-000570-135,SET-20260819-988072,249.74,INR,2026-08-19T21:01:39,ACCRUED,LED-12751693,2026-08-20T16:01:39,RB-20260820
TXN-000571,PAY-000571-904,SET-20260821-536565,1123.99,INR,2026-08-21T23:33:58,POSTED,LED-95323711,2026-08-22T05:26:29,RB-20260822
TXN-000573,PAY-000573-868,SET-20260802-899025,326.35,INR,2026-08-02T02:38:56,POSTED,LED-96826764,2026-08-02T05:14:20,RB-20260802
TXN-000574,PAY-000574-361,SET-20260824-358315,899.10,INR,2026-08-24T18:06:44,POSTED,LED-17360350,2026-08-24T21:19:18,RB-20260824
TXN-000575,PAY-000575-452,SET-20260809-656477,2453.22,INR,2026-08-09T11:16:45,POSTED,LED-87546536,2026-08-09T18:45:13,RB-20260809
TXN-000576,PAY-000576-658,SET-20260819-721279,121.26,INR,2026-08-19T16:35:03,POSTED,LED-13541243,2026-08-20T01:11:28,RB-20260820
TXN-000577,PAY-000577-640,SET-20260801-849430,1617.31,INR,2026-08-01T08:26:13,POSTED,LED-24030239,2026-08-01T17:40:26,RB-20260801
TXN-000578,PAY-000578-802,SET-20260801-980394,2049.42,INR,2026-08-01T08:07:41,POSTED,LED-33502171,2026-08-01T12:48:43,RB-20260801
TXN-000579,PAY-000579-978,SET-20260811-714225,1792.27,INR,2026-08-11T00:42:07,POSTED,LED-83876448,2026-08-11T07:10:40,RB-20260811
TXN-000580,PAY-000580-740,SET-20260809-890555,545.22,INR,2026-08-09T00:13:06,POSTED,LED-69232128,2026-08-09T09:52:35,RB-20260809
TXN-000581,PAY-000581-530,SET-20260811-746864,314.10,INR,2026-08-11T20:55:30,POSTED,LED-70516135,2026-08-12T07:40:32,RB-20260812
TXN-000582,PAY-000582-395,SET-20260814-852248,1620.32,INR,2026-08-14T15:26:38,POSTED,LED-43510757,2026-08-14T23:31:54,RB-20260814
TXN-000583,PAY-000583-211,SET-20260802-219214,1453.77,INR,2026-08-02T07:47:52,POSTED,LED-96538540,2026-08-02T17:22:36,RB-20260802
TXN-000584,PAY-000584-787,SET-20260831-786300,1590.89,INR,2026-08-31T04:07:09,POSTED,LED-96967070,2026-08-31T09:35:03,RB-20260831
TXN-000585,PAY-000585-865,SET-20260817-618724,1438.04,INR,2026-08-17T04:21:23,POSTED,LED-25805542,2026-08-17T18:40:33,RB-20260817
TXN-000586,PAY-000586-848,SET-20260807-907580,84.60,INR,2026-08-07T04:05:19,POSTED,LED-51755250,2026-08-07T12:44:22,RB-20260807
TXN-000587,PAY-000587-675,SET-20260901-233401,1979.76,INR,2026-09-01T05:17:58,POSTED,LED-86358777,2026-09-01T08:54:49,RB-20260901
TXN-000588,PAY-000588-610,SET-20260817-241873,1048.17,INR,2026-08-17T15:38:24,POSTED,LED-39035234,2026-08-18T06:09:03,RB-20260818
TXN-000589,PAY-000589-382,SET-20260822-808258,2099.95,INR,2026-08-22T05:50:06,ACCRUED,LED-62858422,2026-08-22T13:50:06,RB-20260822
TXN-000590,PAY-000590-811,SET-20260824-232685,2301.15,INR,2026-08-24T03:38:25,POSTED,LED-30975853,2026-08-24T10:17:28,RB-20260824
TXN-000592,PAY-000592-973,SET-20260826-202498,1871.82,INR,2026-08-26T11:06:20,POSTED,LED-38951816,2026-08-26T14:22:51,RB-20260826
TXN-000593,PAY-000593-152,SET-20260813-485878,142.17,INR,2026-08-13T21:49:54,POSTED,LED-90419457,2026-08-14T03:47:07,RB-20260814
TXN-000594,PAY-000594-367,SET-20260828-178369,1904.71,INR,2026-08-28T16:23:34,POSTED,LED-62506499,2026-08-29T03:34:07,RB-20260829
TXN-000595,PAY-000595-766,SET-20260827-578780,513.10,INR,2026-08-27T07:16:32,POSTED,LED-78841517,2026-08-27T20:25:07,RB-20260827
TXN-000596,PAY-000596-247,SET-20260803-303130,42.96,INR,2026-08-03T05:16:02,POSTED,LED-85811734,2026-08-03T12:07:23,RB-20260803
TXN-000596,PAY-000596-247,SET-20260803-303130,42.96,INR,2026-08-03T05:16:02,DUPLICATE_HOLD,LED-99900208,2026-08-03T12:56:23,RB-20260803
TXN-000597,PAY-000597-948,SET-20260806-258301,2007.44,INR,2026-08-06T13:33:17,POSTED,LED-19389033,2026-08-06T17:54:16,RB-20260806
TXN-000598,PAY-000598-104,SET-20260814-296927,238.79,INR,2026-08-14T03:36:47,SUSPENSE,LED-19792037,2026-08-14T11:53:22,RB-20260814
TXN-000599,PAY-000599-918,SET-20260813-806092,1347.45,INR,2026-08-13T17:06:14,POSTED,LED-71855597,2026-08-13T22:10:33,RB-20260813
TXN-000600,PAY-000600-557,SET-20260812-826536,2056.51,INR,2026-08-12T00:35:35,POSTED,LED-51968619,2026-08-12T14:00:25,RB-20260812
TXN-000600,PAY-000600-557,SET-20260812-826536,2056.51,INR,2026-08-12T00:35:35,DUPLICATE_HOLD,LED-19045664,2026-08-12T14:52:25,RB-20260812
TXN-000601,PAY-000601-190,SET-20260823-272758,374.12,INR,2026-08-23T10:05:50,ACCRUED,LED-20057325,2026-08-24T01:05:50,RB-20260824
TXN-000602,PAY-000602-938,SET-20260810-480468,166.80,INR,2026-08-10T17:02:19,ACCRUED,LED-43306695,2026-08-11T08:02:19,RB-20260811
TXN-000603,PAY-000603-587,SET-20260817-561195,1054.69,INR,2026-08-17T13:49:09,POSTED,LED-54870053,2026-08-17T22:42:35,RB-20260817
TXN-000604,PAY-000604-429,SET-20260804-532558,1969.64,INR,2026-08-04T02:42:24,POSTED,LED-59637769,2026-08-04T12:11:56,RB-20260804
TXN-000605,PAY-000605-806,SET-20260805-158721,2303.79,INR,2026-08-05T23:11:56,POSTED,LED-65872186,2026-08-06T07:32:50,RB-20260806
TXN-000606,PAY-000606-440,SET-20260813-271009,2188.19,INR,2026-08-13T07:02:27,POSTED,LED-73243616,2026-08-13T12:42:09,RB-20260813
TXN-000607,PAY-000607-938,SET-20260831-190055,2437.49,INR,2026-08-31T18:39:36,POSTED,LED-19413941,2026-09-01T08:06:18,RB-20260901
TXN-000608,PAY-000608-445,SET-20260811-256365,1661.84,INR,2026-08-11T10:38:57,POSTED,LED-85988589,2026-08-11T18:05:28,RB-20260811
TXN-000609,PAY-000609-673,SET-20260810-584451,172.57,INR,2026-08-10T14:14:29,POSTED,LED-95357695,2026-08-10T19:14:20,RB-20260810
TXN-000610,PAY-000610-528,SET-20260815-330873,730.96,INR,2026-08-15T04:24:27,POSTED,LED-63962379,2026-08-15T18:39:45,RB-20260815
TXN-000611,PAY-000611-770,SET-20260818-806370,639.90,INR,2026-08-18T08:08:57,POSTED,LED-17397035,2026-08-18T12:13:02,RB-20260818
TXN-000612,PAY-000612-857,SET-20260828-344300,1916.68,INR,2026-08-28T04:57:18,POSTED,LED-65499417,2026-08-28T15:08:50,RB-20260828
TXN-000613,PAY-000613-556,SET-20260828-865087,781.39,INR,2026-08-28T17:35:07,POSTED,LED-74993932,2026-08-29T01:00:24,RB-20260829
TXN-000614,PAY-000614-810,SET-20260811-770554,235.66,INR,2026-08-11T08:59:34,ACCRUED,LED-31400027,2026-08-11T19:59:34,RB-20260811
TXN-000615,PAY-000615-427,SET-20260806-125279,2192.17,INR,2026-08-06T03:39:24,POSTED,LED-45773981,2026-08-06T08:35:13,RB-20260806
TXN-000617,PAY-000617-975,SET-20260802-963154,2416.00,INR,2026-08-02T20:23:47,POSTED,LED-91463981,2026-08-03T09:05:39,RB-20260803
TXN-000618,PAY-000618-900,SET-20260801-488468,849.69,INR,2026-08-01T14:05:40,ACCRUED,LED-67677180,2026-08-02T06:05:40,RB-20260802
TXN-000619,PAY-000619-432,SET-20260828-686764,1671.22,INR,2026-08-28T12:27:38,POSTED,LED-88484531,2026-08-28T16:42:50,RB-20260828
TXN-000620,PAY-000620-564,SET-20260820-652476,518.59,INR,2026-08-20T13:47:05,POSTED,LED-19843713,2026-08-21T04:19:00,RB-20260821
TXN-000622,PAY-000622-455,SET-20260804-455598,363.95,INR,2026-08-04T15:20:32,POSTED,LED-68508315,2026-08-05T03:30:35,RB-20260805
TXN-000623,PAY-000623-176,SET-20260820-172049,1101.55,INR,2026-08-20T08:10:28,POSTED,LED-88849510,2026-08-20T21:49:21,RB-20260820
TXN-000624,PAY-000624-283,SET-20260806-822595,1427.85,INR,2026-08-06T07:27:36,POSTED,LED-26890587,2026-08-06T22:20:02,RB-20260806
TXN-000625,PAY-000625-878,SET-20260831-145669,1005.28,INR,2026-08-31T19:03:25,POSTED,LED-21830184,2026-09-01T05:39:56,RB-20260901
TXN-000626,PAY-000626-543,SET-20260816-701887,580.49,INR,2026-08-16T17:28:51,ACCRUED,LED-51764804,2026-08-17T05:28:51,RB-20260817
TXN-000627,PAY-000627-457,SET-20260803-908163,1899.23,INR,2026-08-03T04:05:23,POSTED,LED-21358351,2026-08-03T13:32:35,RB-20260803
TXN-000627,PAY-000627-457,SET-20260803-908163,1899.23,INR,2026-08-03T04:05:23,DUPLICATE_HOLD,LED-33426409,2026-08-03T13:58:35,RB-20260803
TXN-000629,PAY-000629-372,SET-20260819-572289,142.29,INR,2026-08-19T14:20:37,POSTED,LED-66655227,2026-08-19T20:37:03,RB-20260819
TXN-000630,PAY-000630-939,SET-20260814-163661,2170.00,INR,2026-08-14T12:58:27,POSTED,LED-54828024,2026-08-14T18:58:29,RB-20260814
TXN-000630,PAY-000630-939,SET-20260814-163661,2170.00,INR,2026-08-14T12:58:27,DUPLICATE_HOLD,LED-99625738,2026-08-14T19:06:29,RB-20260814
TXN-000631,PAY-000631-447,SET-20260803-340469,2380.62,INR,2026-08-03T19:27:09,POSTED,LED-45304687,2026-08-04T05:59:49,RB-20260804
TXN-000633,PAY-000633-209,SET-20260808-347171,49.49,INR,2026-08-08T18:02:04,POSTED,LED-37242700,2026-08-09T06:57:23,RB-20260809
TXN-000634,PAY-000634-834,SET-20260811-940559,825.85,INR,2026-08-11T17:21:41,POSTED,LED-82140120,2026-08-12T07:44:27,RB-20260812
TXN-000635,PAY-000635-599,SET-20260828-920226,2217.13,INR,2026-08-28T17:34:29,POSTED,LED-18472852,2026-08-28T21:32:20,RB-20260828
TXN-000636,PAY-000636-559,SET-20260803-474413,230.16,INR,2026-08-03T15:34:09,POSTED,LED-45768381,2026-08-03T20:23:42,RB-20260803
TXN-000637,PAY-000637-219,SET-20260805-379859,1688.55,INR,2026-08-05T17:16:21,POSTED,LED-40732183,2026-08-06T04:03:33,RB-20260806
TXN-000638,PAY-000638-980,SET-20260816-995695,1289.71,INR,2026-08-16T16:17:02,POSTED,LED-61403596,2026-08-17T03:18:05,RB-20260817
TXN-000639,PAY-000639-307,SET-20260829-952495,2156.80,INR,2026-08-29T05:51:57,POSTED,LED-41999719,2026-08-29T19:02:40,RB-20260829
TXN-000640,PAY-000640-704,SET-20260813-454950,328.22,INR,2026-08-13T11:15:16,POSTED,LED-80517992,2026-08-14T03:26:36,RB-20260814
TXN-000640,PAY-000640-704,SET-20260813-454950,328.22,INR,2026-08-13T11:15:16,DUPLICATE_HOLD,LED-88947670,2026-08-14T04:06:36,RB-20260814
TXN-000641,PAY-000641-686,SET-20260820-914329,118.67,INR,2026-08-20T16:21:05,POSTED,LED-94905067,2026-08-21T07:34:29,RB-20260821
TXN-000642,PAY-000642-696,SET-20260824-179942,2187.94,INR,2026-08-24T19:54:47,POSTED,LED-82203144,2026-08-25T09:43:03,RB-20260825
TXN-000642,PAY-000642-696,SET-20260824-179942,2187.94,INR,2026-08-24T19:54:47,DUPLICATE_HOLD,LED-45084401,2026-08-25T10:16:03,RB-20260825
TXN-000643,PAY-000643-792,SET-20260819-174555,1107.41,INR,2026-08-19T07:05:58,POSTED,LED-42185325,2026-08-19T19:12:04,RB-20260819
TXN-000644,PAY-000644-308,SET-20260825-398939,284.46,INR,2026-08-25T15:07:53,POSTED,LED-34257670,2026-08-26T03:25:30,RB-20260826
TXN-000645,PAY-000645-101,SET-20260805-992793,530.72,INR,2026-08-05T21:44:24,POSTED,LED-96721504,2026-08-06T11:53:17,RB-20260806
TXN-000646,PAY-000646-575,SET-20260819-205032,1338.35,INR,2026-08-19T03:40:27,POSTED,LED-93783571,2026-08-19T12:50:34,RB-20260819
TXN-000646,PAY-000646-575,SET-20260819-205032,1338.35,INR,2026-08-19T03:40:27,DUPLICATE_HOLD,LED-40632255,2026-08-19T13:45:34,RB-20260819
TXN-000647,PAY-000647-151,SET-20260804-840708,1359.78,INR,2026-08-04T02:35:58,POSTED,LED-61867829,2026-08-04T11:46:38,RB-20260804
TXN-000648,PAY-000648-449,SET-20260820-304226,546.51,INR,2026-08-20T02:55:02,POSTED,LED-40242113,2026-08-20T05:39:24,RB-20260820
TXN-000650,PAY-000650-901,SET-20260810-294854,1388.35,INR,2026-08-10T14:13:18,POSTED,LED-85826560,2026-08-10T21:20:25,RB-20260810
TXN-000651,PAY-000651-555,SET-20260803-940775,2047.04,INR,2026-08-03T03:37:25,ACCRUED,LED-89779128,2026-08-04T02:37:25,RB-20260804
TXN-000652,PAY-000652-672,SET-20260831-424361,2194.10,INR,2026-08-31T14:09:18,POSTED,LED-63684512,2026-09-01T02:05:20,RB-20260901
TXN-000653,PAY-000653-506,SET-20260822-240866,1061.86,INR,2026-08-22T10:54:48,POSTED,LED-47847939,2026-08-22T22:39:24,RB-20260822
TXN-000654,PAY-000654-314,SET-20260802-928475,1182.59,INR,2026-08-02T07:39:21,POSTED,LED-89417828,2026-08-02T23:07:52,RB-20260802
TXN-000655,PAY-000655-573,SET-20260816-107595,1142.96,INR,2026-08-16T02:35:33,POSTED,LED-19838868,2026-08-16T14:27:25,RB-20260816
TXN-000656,PAY-000656-986,SET-20260821-998762,2198.90,INR,2026-08-21T15:48:25,POSTED,LED-66456787,2026-08-22T07:42:00,RB-20260822
TXN-000657,PAY-000657-740,SET-20260831-883282,2242.71,INR,2026-08-31T08:06:29,ACCRUED,LED-37300772,2026-08-31T22:06:29,RB-20260831
TXN-000658,PAY-000658-684,SET-20260801-901498,875.52,INR,2026-08-01T20:50:11,POSTED,LED-23468059,2026-08-02T10:23:02,RB-20260802
TXN-000659,PAY-000659-912,SET-20260810-951419,315.89,INR,2026-08-10T11:15:06,POSTED,LED-50944577,2026-08-10T23:51:48,RB-20260810
TXN-000660,PAY-000660-250,SET-20260821-376414,345.64,INR,2026-08-21T17:37:52,POSTED,LED-60828952,2026-08-22T03:21:31,RB-20260822
TXN-000661,PAY-000661-970,SET-20260805-603643,1847.48,INR,2026-08-05T00:57:04,POSTED,LED-50812936,2026-08-05T08:06:39,RB-20260805
TXN-000662,PAY-000662-294,SET-20260824-748541,133.53,INR,2026-08-24T15:51:37,POSTED,LED-25653153,2026-08-24T20:16:07,RB-20260824
TXN-000663,PAY-000663-478,SET-20260823-428175,118.76,INR,2026-08-23T22:41:48,POSTED,LED-58871968,2026-08-24T09:52:25,RB-20260824
TXN-000664,PAY-000664-513,SET-20260824-532964,2182.75,INR,2026-08-24T18:14:06,POSTED,LED-87457139,2026-08-24T23:33:37,RB-20260824
TXN-000664,PAY-000664-513,SET-20260824-532964,2182.75,INR,2026-08-24T18:14:06,DUPLICATE_HOLD,LED-92687733,2026-08-24T23:42:37,RB-20260824
TXN-000665,PAY-000665-240,SET-20260815-235705,84.23,INR,2026-08-15T00:20:50,POSTED,LED-17548714,2026-08-15T13:41:43,RB-20260815
TXN-000666,PAY-000666-478,SET-20260815-563547,1350.97,INR,2026-08-15T15:42:25,ACCRUED,LED-73751737,2026-08-16T05:42:25,RB-20260816
TXN-000667,PAY-000667-779,SET-20260807-898090,255.64,INR,2026-08-07T13:40:20,POSTED,LED-99406689,2026-08-07T18:55:02,RB-20260807
TXN-000668,PAY-000668-278,SET-20260809-692728,1832.11,INR,2026-08-09T09:51:09,ACCRUED,LED-96327915,2026-08-10T07:51:09,RB-20260810
TXN-000669,PAY-000669-246,SET-20260816-314817,1447.39,INR,2026-08-16T15:34:18,POSTED,LED-86670634,2026-08-16T21:26:52,RB-20260816
TXN-000670,PAY-000670-270,SET-20260819-921941,594.30,INR,2026-08-19T02:36:12,POSTED,LED-66183335,2026-08-19T17:07:24,RB-20260819
TXN-000671,PAY-000671-831,SET-20260821-385753,1143.34,INR,2026-08-21T08:17:54,POSTED,LED-41330048,2026-08-21T13:51:08,RB-20260821
TXN-000671,PAY-000671-831,SET-20260821-385753,1143.34,INR,2026-08-21T08:17:54,DUPLICATE_HOLD,LED-21086147,2026-08-21T14:40:08,RB-20260821
TXN-000672,PAY-000672-802,SET-20260825-991416,1610.13,INR,2026-08-25T19:28:57,POSTED,LED-11341975,2026-08-26T03:14:49,RB-20260826
TXN-000674,PAY-000674-532,SET-20260828-217700,2281.61,INR,2026-08-28T19:01:25,POSTED,LED-43343905,2026-08-29T04:40:39,RB-20260829
TXN-000675,PAY-000675-959,SET-20260816-426518,496.19,INR,2026-08-16T22:06:02,POSTED,LED-93103073,2026-08-17T04:01:49,RB-20260817
TXN-000676,PAY-000676-642,SET-20260824-776137,1015.93,INR,2026-08-24T22:25:13,POSTED,LED-44081951,2026-08-25T12:49:20,RB-20260825
TXN-000677,PAY-000677-475,SET-20260901-305030,926.52,INR,2026-09-01T00:01:33,ACCRUED,LED-62771594,2026-09-01T23:01:33,RB-20260901
TXN-000678,PAY-000678-314,SET-20260816-371465,1673.73,INR,2026-08-16T03:02:13,POSTED,LED-22968108,2026-08-16T09:49:21,RB-20260816
TXN-000679,PAY-000679-555,SET-20260809-257894,1905.91,INR,2026-08-09T06:00:48,POSTED,LED-45631050,2026-08-09T13:00:44,RB-20260809
TXN-000680,PAY-000680-539,SET-20260813-136881,947.19,INR,2026-08-13T11:26:10,REVERSAL_POSTED,LED-98851196,2026-08-13T22:17:49,RB-20260813
TXN-000681,PAY-000681-303,SET-20260804-888007,539.59,INR,2026-08-04T15:59:04,POSTED,LED-10473571,2026-08-04T21:59:59,RB-20260804
TXN-000682,PAY-000682-485,SET-20260816-392276,1818.48,INR,2026-08-16T14:10:45,POSTED,LED-64534200,2026-08-16T20:51:35,RB-20260816
TXN-000683,PAY-000683-293,SET-20260824-251331,366.81,INR,2026-08-24T21:56:16,POSTED,LED-91919206,2026-08-25T09:34:52,RB-20260825
TXN-000686,PAY-000686-403,SET-20260812-218122,76.62,INR,2026-08-12T02:53:36,POSTED,LED-65517203,2026-08-12T12:45:22,RB-20260812
TXN-000687,PAY-000687-957,SET-20260822-992460,1703.14,INR,2026-08-22T17:55:48,POSTED,LED-11478678,2026-08-22T22:40:51,RB-20260822
TXN-000687,PAY-000687-957,SET-20260822-992460,1703.14,INR,2026-08-22T17:55:48,DUPLICATE_HOLD,LED-41813005,2026-08-22T22:57:51,RB-20260822
TXN-000688,PAY-000688-682,SET-20260803-997996,1397.81,INR,2026-08-03T13:47:07,ACCRUED,LED-47114603,2026-08-04T10:47:07,RB-20260804
TXN-000689,PAY-000689-433,SET-20260828-838086,1061.79,INR,2026-08-28T14:11:18,POSTED,LED-91935318,2026-08-28T23:42:38,RB-20260828
TXN-000690,PAY-000690-714,SET-20260825-118174,331.32,INR,2026-08-25T12:59:12,POSTED,LED-38311291,2026-08-25T17:09:04,RB-20260825
TXN-000691,PAY-000691-838,SET-20260811-872565,1913.19,INR,2026-08-11T07:39:10,POSTED,LED-15249716,2026-08-11T17:15:07,RB-20260811
TXN-000692,PAY-000692-725,SET-20260828-642005,2288.09,INR,2026-08-28T08:57:07,POSTED,LED-24584656,2026-08-28T21:44:57,RB-20260828
TXN-000693,PAY-000693-847,SET-20260809-335951,918.91,INR,2026-08-09T06:37:55,POSTED,LED-36539732,2026-08-09T13:57:26,RB-20260809
TXN-000694,PAY-000694-195,SET-20260820-160893,203.97,INR,2026-08-20T12:36:56,ACCRUED,LED-17864478,2026-08-21T04:36:56,RB-20260821
TXN-000695,PAY-000695-976,SET-20260818-776429,1132.90,INR,2026-08-18T23:11:33,POSTED,LED-11431147,2026-08-19T06:15:09,RB-20260819
TXN-000696,PAY-000696-829,SET-20260813-788634,1848.74,INR,2026-08-13T01:59:18,SUSPENSE,LED-15734155,2026-08-13T12:13:11,RB-20260813
TXN-000698,PAY-000698-695,SET-20260829-665958,2045.60,INR,2026-08-29T21:42:30,POSTED,LED-16649927,2026-08-30T02:32:09,RB-20260830
TXN-000699,PAY-000699-386,SET-20260820-633709,1781.63,INR,2026-08-20T07:36:17,POSTED,LED-24134494,2026-08-20T18:23:11,RB-20260820
TXN-000700,PAY-000700-351,SET-20260817-359042,290.33,INR,2026-08-17T16:23:51,POSTED,LED-43404306,2026-08-18T00:55:53,RB-20260818
TXN-000701,PAY-000701-338,SET-20260829-844741,281.09,INR,2026-08-29T14:15:05,POSTED,LED-33037828,2026-08-29T21:23:01,RB-20260829
TXN-000702,PAY-000702-782,SET-20260814-102524,1131.03,INR,2026-08-14T19:43:13,ACCRUED,LED-51083472,2026-08-15T06:43:13,RB-20260815
TXN-000703,PAY-000703-293,SET-20260825-235124,246.61,INR,2026-08-25T01:08:54,POSTED,LED-18644042,2026-08-25T08:22:23,RB-20260825
TXN-000704,PAY-000704-455,SET-20260813-593090,2014.13,INR,2026-08-13T11:38:36,POSTED,LED-20401304,2026-08-13T17:44:43,RB-20260813
TXN-000705,PAY-000705-567,SET-20260831-596360,157.74,INR,2026-08-31T10:51:01,REVERSAL_POSTED,LED-86460328,2026-08-31T17:46:09,RB-20260831
TXN-000706,PAY-000706-887,SET-20260829-698136,1565.37,INR,2026-08-29T03:38:43,ACCRUED,LED-84093860,2026-08-29T10:38:43,RB-20260829
TXN-000707,PAY-000707-479,SET-20260813-730393,2280.46,INR,2026-08-13T00:03:59,POSTED,LED-10850813,2026-08-13T14:09:35,RB-20260813
TXN-000708,PAY-000708-583,SET-20260807-803721,1293.68,INR,2026-08-07T00:56:57,POSTED,LED-33144850,2026-08-07T10:46:46,RB-20260807
TXN-000709,PAY-000709-145,SET-20260829-133964,958.43,INR,2026-08-29T06:06:25,POSTED,LED-26364555,2026-08-29T16:31:50,RB-20260829
TXN-000710,PAY-000710-555,SET-20260813-667473,322.60,INR,2026-08-13T14:47:00,POSTED,LED-27933283,2026-08-14T03:12:42,RB-20260814
TXN-000711,PAY-000711-154,SET-20260819-610348,990.22,INR,2026-08-19T20:01:15,ACCRUED,LED-82059437,2026-08-20T14:01:15,RB-20260820
TXN-000712,PAY-000712-473,SET-20260814-663547,1119.12,INR,2026-08-14T17:04:28,ACCRUED,LED-31063369,2026-08-15T01:04:28,RB-20260815
TXN-000713,PAY-000713-506,SET-20260825-433521,2286.77,INR,2026-08-25T06:10:53,POSTED,LED-22966769,2026-08-25T15:24:05,RB-20260825
TXN-000714,PAY-000714-164,SET-20260813-960702,2411.36,INR,2026-08-13T08:44:43,POSTED,LED-96413045,2026-08-13T20:06:20,RB-20260813
TXN-000716,PAY-000716-520,SET-20260827-339536,880.73,INR,2026-08-27T16:25:56,POSTED,LED-42866164,2026-08-28T03:39:48,RB-20260828
TXN-000717,PAY-000717-218,SET-20260822-277501,1417.69,INR,2026-08-22T22:14:30,POSTED,LED-77349664,2026-08-23T09:36:02,RB-20260823
TXN-000718,PAY-000718-616,SET-20260830-820300,1498.54,INR,2026-08-30T02:02:32,POSTED,LED-48257723,2026-08-30T11:11:51,RB-20260830
TXN-000719,PAY-000719-963,SET-20260817-385075,2278.11,INR,2026-08-17T09:05:45,POSTED,LED-89966980,2026-08-17T19:47:57,RB-20260817
TXN-000720,PAY-000720-126,SET-20260812-746903,694.82,INR,2026-08-12T02:40:48,POSTED,LED-68219987,2026-08-12T12:13:55,RB-20260812
TXN-000721,PAY-000721-844,SET-20260819-915041,1008.03,INR,2026-08-19T10:47:24,POSTED,LED-69227024,2026-08-19T21:02:56,RB-20260819
TXN-000721,PAY-000721-844,SET-20260819-915041,1008.03,INR,2026-08-19T10:47:24,DUPLICATE_HOLD,LED-13684624,2026-08-19T21:11:56,RB-20260819
TXN-000722,PAY-000722-505,SET-20260821-371066,1845.53,INR,2026-08-21T12:25:24,POSTED,LED-40573558,2026-08-21T23:50:24,RB-20260821
TXN-000723,PAY-000723-693,SET-20260817-537499,1781.30,INR,2026-08-17T02:54:12,POSTED,LED-76450346,2026-08-17T14:03:31,RB-20260817
TXN-000724,PAY-000724-708,SET-20260813-145990,453.51,INR,2026-08-13T15:50:26,POSTED,LED-30987086,2026-08-14T03:32:10,RB-20260814
TXN-000725,PAY-000725-428,SET-20260805-217330,2356.74,INR,2026-08-05T19:23:45,POSTED,LED-16981379,2026-08-06T02:49:15,RB-20260806
TXN-000726,PAY-000726-640,SET-20260807-764418,223.84,INR,2026-08-07T15:27:26,POSTED,LED-13757390,2026-08-08T05:19:48,RB-20260808
TXN-000727,PAY-000727-950,SET-20260809-818687,2213.48,INR,2026-08-09T14:29:15,POSTED,LED-67577069,2026-08-09T19:09:53,RB-20260809
TXN-000727,PAY-000727-950,SET-20260809-818687,2213.48,INR,2026-08-09T14:29:15,DUPLICATE_HOLD,LED-30284965,2026-08-09T19:50:53,RB-20260809
TXN-000728,PAY-000728-530,SET-20260803-608738,1657.58,INR,2026-08-03T12:29:22,POSTED,LED-77491418,2026-08-04T01:20:21,RB-20260804
TXN-000729,PAY-000729-790,SET-20260829-394146,1163.80,INR,2026-08-29T16:28:25,POSTED,LED-35242618,2026-08-30T03:55:00,RB-20260830
