transaction_id,payment_id,settlement_id,amount,currency,timestamp,bank_status,bank_account_id,utr,cleared_at
TXN-000558,PAY-000558-160,SET-20260804-857882,1187.02,INR,2026-08-04T18:58:14,SETTLED,BA-3005,UTR515316141307,2026-08-04T19:47:14
TXN-000559,PAY-000559-216,SET-20260827-885080,847.52,INR,2026-08-28T05:29:41,SETTLED,BA-3005,UTR916649504298,2026-08-28T06:30:41
TXN-000560,PAY-000560-834,SET-20260826-784520,1625.61,INR,2026-08-26T14:53:45,SETTLED,BA-3001,UTR451230918748,2026-08-26T15:51:45
TXN-000561,PAY-000561-297,SET-20260818-194142,1620.44,INR,2026-08-18T21:09:11,SETTLED,BA-3006,UTR508135610673,2026-08-18T21:18:11
TXN-000562,PAY-000562-938,SET-20260820-147616,1622.38,INR,2026-08-20T08:46:43,SETTLED,BA-3004,UTR655083529814,2026-08-20T09:06:43
TXN-000563,PAY-000563-880,SET-20260804-126656,555.42,INR,2026-08-05T03:28:45,SETTLED,BA-3003,UTR986456650954,2026-08-05T04:44:45
TXN-000564,PAY-000564-238,SET-20260809-243300,1483.73,INR,2026-08-10T04:33:51,SETTLED,BA-3005,UTR279477317518,2026-08-10T06:00:51
TXN-000565,PAY-000565-672,SET-20260824-292310,192.31,INR,2026-08-25T02:23:42,SETTLED,BA-3007,UTR594071191659,2026-08-25T03:43:42
TXN-000566,PAY-000566-452,SET-20260807-873063,1944.78,INR,2026-08-10T09:18:59,PENDING,BA-3007,UTR447228208067,
TXN-000567,PAY-000567-358,SET-20260822-221301,778.43,INR,2026-08-22T18:57:42,SETTLED,BA-3008,UTR367505968801,2026-08-22T19:55:42
TXN-000568,PAY-000568-189,SET-20260901-618899,17.65,INR,2026-09-01T08:37:07,SETTLED,BA-3006,UTR286082379023,2026-09-01T09:02:07
TXN-000569,PAY-000569-859,SET-20260831-911822,787.12,INR,2026-08-31T05:42:23,SETTLED,BA-3003,UTR857479706814,2026-08-31T07:09:23
TXN-000570,PAY-000570-135,SET-20260819-988072,249.74,INR,2026-08-22T22:08:39,PENDING,BA-3010,UTR976945342646,
TXN-000571,PAY-000571-904,SET-20260821-536565,1133.99,INR,2026-08-22T05:14:29,SETTLED,BA-3009,UTR592763783171,2026-08-22T05:53:29
TXN-000573,PAY-000573-868,SET-20260802-899025,326.35,INR,2026-08-02T09:26:20,SETTLED,BA-3007,UTR192185654085,2026-08-02T10:11:20
TXN-000574,PAY-000574-361,SET-20260824-358315,899.10,INR,2026-08-25T00:59:18,SETTLED,BA-3006,UTR403879672587,2026-08-25T02:01:18
TXN-000575,PAY-000575-452,SET-20260809-656477,2453.22,INR,2026-08-09T19:16:13,SETTLED,BA-3004,UTR670876674994,2026-08-09T20:00:13
TXN-000576,PAY-000576-658,SET-20260819-721279,121.26,INR,2026-08-20T02:29:28,SETTLED,BA-3001,UTR400035347883,2026-08-20T02:56:28
TXN-000577,PAY-000577-640,SET-20260801-849430,1617.31,INR,2026-08-01T17:31:26,SETTLED,BA-3006,UTR729600381095,2026-08-01T17:56:26
TXN-000578,PAY-000578-802,SET-20260801-980394,2049.42,INR,2026-08-01T15:42:43,SETTLED,BA-3004,UTR859767058068,2026-08-01T16:25:43
TXN-000579,PAY-000579-978,SET-20260811-714225,1792.27,INR,2026-08-11T05:03:40,SETTLED,BA-3002,UTR749520247305,2026-08-11T06:16:40
TXN-000580,PAY-000580-740,SET-20260809-890555,545.22,INR,2026-08-09T08:10:35,SETTLED,BA-3002,UTR747296089117,2026-08-09T08:40:35
TXN-000581,PAY-000581-530,SET-20260811-746864,314.10,INR,2026-08-12T02:10:32,SETTLED,BA-3006,UTR303926178092,2026-08-12T02:46:32
TXN-000582,PAY-000582-395,SET-20260814-852248,1620.32,INR,2026-08-14T23:50:54,SETTLED,BA-3008,UTR843989478107,2026-08-15T00:03:54
TXN-000583,PAY-000583-211,SET-20260802-219214,1453.77,INR,2026-08-02T16:42:36,SETTLED,BA-3010,UTR674316283792,2026-08-02T17:18:36
TXN-000584,PAY-000584-787,SET-20260831-786300,1590.89,INR,2026-08-31T12:08:03,SETTLED,BA-3008,UTR845993529338,2026-08-31T13:33:03
TXN-000585,PAY-000585-865,SET-20260817-618724,1440.54,INR,2026-08-17T14:19:33,SETTLED,BA-3005,UTR682880919892,2026-08-17T14:49:33
TXN-000587,PAY-000587-675,SET-20260901-233401,1979.76,INR,2026-09-01T07:33:49,SETTLED,BA-3004,UTR890026172631,2026-09-01T08:28:49
TXN-000588,PAY-000588-610,SET-20260817-241873,1048.17,INR,2026-08-17T19:07:03,SETTLED,BA-3009,UTR221011033040,2026-08-17T20:37:03
TXN-000589,PAY-000589-382,SET-20260822-808258,2099.95,INR,2026-08-25T06:55:06,PENDING,BA-3007,UTR975189277744,
TXN-000590,PAY-000590-811,SET-20260824-232685,2301.15,INR,2026-08-24T09:06:28,SETTLED,BA-3008,UTR715967168057,2026-08-24T10:03:28
TXN-000591,PAY-000591-535,SET-20260811-499505,1813.28,INR,2026-08-12T02:25:42,SETTLED,BA-3002,UTR661139877557,2026-08-12T03:05:42
TXN-000592,PAY-000592-973,SET-20260826-202498,1871.82,INR,2026-08-26T17:19:51,SETTLED,BA-3005,UTR829209823805,2026-08-26T17:31:51
TXN-000593,PAY-000593-152,SET-20260813-485878,142.17,INR,2026-08-14T05:48:07,SETTLED,BA-3002,UTR405066461552,2026-08-14T06:36:07
TXN-000594,PAY-000594-367,SET-20260828-178369,1904.71,INR,2026-08-28T19:25:07,SETTLED,BA-3010,UTR203784157604,2026-08-28T19:55:07
TXN-000595,PAY-000595-766,SET-20260827-578780,513.10,INR,2026-08-27T12:57:07,SETTLED,BA-3007,UTR993469349513,2026-08-27T14:02:07
TXN-000596,PAY-000596-247,SET-20260803-303130,42.96,INR,2026-08-03T13:52:23,SETTLED,BA-3010,UTR805955291857,2026-08-03T14:28:23
TXN-000596,PAY-000596-247,SET-20260803-303130,42.96,INR,2026-08-03T14:35:23,SETTLED,BA-3010,UTR866719338674,2026-08-03T14:51:23
TXN-000597,PAY-000597-948,SET-20260806-258301,2007.44,INR,2026-08-06T16:06:16,SETTLED,BA-3007,UTR171043568196,2026-08-06T17:18:16
TXN-000598,PAY-000598-104,SET-20260814-296927,241.79,INR,2026-08-14T16:10:22,RETURNED,BA-3010,UTR329566506465,2026-08-14T17:18:22
TXN-000599,PAY-000599-918,SET-20260813-196355,1350.45,INR,2026-08-13T21:37:33,RETURNED,BA-3010,UTR433799018800,2026-08-13T22:00:33
TXN-000600,PAY-000600-557,SET-20260812-826536,2056.51,INR,2026-08-12T05:34:25,SETTLED,BA-3005,UTR935595811610,2026-08-12T06:11:25
TXN-000600,PAY-000600-557,SET-20260812-826536,2056.51,INR,2026-08-12T05:39:25,SETTLED,BA-3005,UTR309147485100,2026-08-12T06:54:25
TXN-000601,PAY-000601-190,SET-20260823-272758,374.12,INR,2026-08-28T13:00:50,PENDING,BA-3001,UTR200670970786,
TXN-000602,PAY-000602-938,SET-20260810-480468,166.80,INR,2026-08-14T20:12:19,PENDING,BA-3009,UTR808626457951,
TXN-000603,PAY-000603-587,SET-20260817-561195,1054.69,INR,2026-08-17T21:25:35,SETTLED,BA-3009,UTR384821908507,2026-08-17T22:47:35
TXN-000604,PAY-000604-429,SET-20260804-532558,1969.64,INR,2026-08-04T10:35:56,SETTLED,BA-3007,UTR701167840833,2026-08-04T10:47:56
TXN-000605,PAY-000605-806,SET-20260805-158721,2301.29,INR,2026-08-06T09:29:50,SETTLED,BA-3009,UTR310889896378,2026-08-06T10:26:50
TXN-000606,PAY-000606-440,SET-20260813-271009,2188.19,INR,2026-08-13T18:27:09,SETTLED,BA-3009,UTR807087786543,2026-08-13T19:21:09
TXN-000607,PAY-000607-938,SET-20260831-190055,2437.49,INR,2026-09-01T01:53:18,SETTLED,BA-3007,UTR306616202764,2026-09-01T02:07:18
TXN-000608,PAY-000608-445,SET-20260811-256365,1661.84,INR,2026-08-11T17:09:28,SETTLED,BA-3007,UTR568836917725,2026-08-11T17:56:28
TXN-000609,PAY-000609-673,SET-20260810-584451,172.57,INR,2026-08-10T22:40:20,SETTLED,BA-3005,UTR892256587932,2026-08-10T23:39:20
TXN-000610,PAY-000610-528,SET-20260815-330873,730.96,INR,2026-08-15T09:50:45,SETTLED,BA-3010,UTR374345536098,2026-08-15T10:56:45
TXN-000611,PAY-000611-770,SET-20260818-806370,637.40,INR,2026-08-18T15:33:02,SETTLED,BA-3005,UTR299168781734,2026-08-18T16:31:02
TXN-000612,PAY-000612-857,SET-20260828-344300,1926.68,INR,2026-08-28T08:50:50,SETTLED,BA-3001,UTR560195260193,2026-08-28T10:20:50
TXN-000614,PAY-000614-810,SET-20260811-770554,235.66,INR,2026-08-13T10:48:34,PENDING,BA-3009,UTR689941641513,
TXN-000615,PAY-000615-427,SET-20260806-125279,2192.17,INR,2026-08-06T08:38:13,SETTLED,BA-3002,UTR171383341312,2026-08-06T09:15:13
TXN-000616,PAY-000616-366,SET-20260810-309230,1401.16,INR,2026-08-11T04:26:38,SETTLED,BA-3001,UTR812991257985,2026-08-11T05:52:38
TXN-000617,PAY-000617-975,SET-20260802-963154,2416.00,INR,2026-08-03T04:12:39,SETTLED,BA-3003,UTR436328287252,2026-08-03T04:23:39
TXN-000618,PAY-000618-900,SET-20260801-488468,849.69,INR,2026-08-06T15:11:40,PENDING,BA-3008,UTR909753716855,
TXN-000619,PAY-000619-432,SET-20260828-686764,1671.22,INR,2026-08-28T21:25:50,SETTLED,BA-3004,UTR270460256312,2026-08-28T22:47:50
TXN-000620,PAY-000620-564,SET-20260820-652476,518.59,INR,2026-08-20T20:45:00,SETTLED,BA-3005,UTR160623598478,2026-08-20T22:02:00
TXN-000622,PAY-000622-455,SET-20260804-455598,363.95,INR,2026-08-05T02:35:35,SETTLED,BA-3001,UTR827911642065,2026-08-05T03:04:35
TXN-000623,PAY-000623-176,SET-20260820-172049,1101.55,INR,2026-08-20T12:56:21,SETTLED,BA-3005,UTR555402560962,2026-08-20T13:56:21
TXN-000624,PAY-000624-283,SET-20260806-822595,1428.85,INR,2026-08-06T17:09:02,SETTLED,BA-3005,UTR212831673247,2026-08-06T18:12:02
TXN-000625,PAY-000625-878,SET-20260831-145669,1005.28,INR,2026-09-01T04:08:56,SETTLED,BA-3002,UTR545978246441,2026-09-01T05:03:56
TXN-000626,PAY-000626-543,SET-20260816-701887,580.49,INR,2026-08-18T21:13:51,PENDING,BA-3005,UTR759746123980,
TXN-000627,PAY-000627-457,SET-20260803-908163,1899.23,INR,2026-08-03T14:21:35,SETTLED,BA-3004,UTR345830616493,2026-08-03T15:03:35
TXN-000627,PAY-000627-457,SET-20260803-908163,1899.23,INR,2026-08-03T14:42:35,SETTLED,BA-3004,UTR434062785904,2026-08-03T15:08:35
TXN-000629,PAY-000629-372,SET-20260819-572289,142.29,INR,2026-08-20T00:54:03,SETTLED,BA-3005,UTR858693881243,2026-08-20T01:45:03
TXN-000630,PAY-000630-939,SET-20260814-163661,2170.00,INR,2026-08-15T00:00:29,SETTLED,BA-3010,UTR165460335813,2026-08-15T00:23:29
TXN-000630,PAY-000630-939,SET-20260814-163661,2170.00,INR,2026-08-15T00:34:29,SETTLED,BA-3010,UTR453461467626,2026-08-15T00:54:29
TXN-000631,PAY-000631-447,SET-20260803-340469,2380.62,INR,2026-08-04T03:36:49,SETTLED,BA-3003,UTR496255324122,2026-08-04T04:17:49
TXN-000633,PAY-000633-209,SET-20260808-347171,49.49,INR,2026-08-08T23:32:23,SETTLED,BA-3009,UTR631589943436,2026-08-09T00:39:23
TXN-000634,PAY-000634-834,SET-20260811-940559,825.85,INR,2026-08-12T02:54:27,SETTLED,BA-3005,UTR601791387429,2026-08-12T04:05:27
TXN-000635,PAY-000635-599,SET-20260828-920226,2217.13,INR,2026-08-28T22:17:20,SETTLED,BA-3005,UTR150891464848,2026-08-28T22:54:20
TXN-000636,PAY-000636-559,SET-20260803-474413,232.66,INR,2026-08-04T02:29:42,SETTLED,BA-3007,UTR827490106436,2026-08-04T03:14:42
TXN-000637,PAY-000637-219,SET-20260805-379859,1688.55,INR,2026-08-06T00:34:33,SETTLED,BA-3007,UTR101748177841,2026-08-06T01:50:33
TXN-000638,PAY-000638-980,SET-20260816-995695,1289.71,INR,2026-08-16T21:50:05,SETTLED,BA-3002,UTR611573295954,2026-08-16T22:59:05
TXN-000639,PAY-000639-307,SET-20260829-952495,2156.80,INR,2026-08-29T11:29:40,SETTLED,BA-3007,UTR958793958130,2026-08-29T12:45:40
TXN-000640,PAY-000640-704,SET-20260813-454950,328.22,INR,2026-08-13T17:36:36,SETTLED,BA-3002,UTR666276030926,2026-08-13T18:35:36
TXN-000640,PAY-000640-704,SET-20260813-454950,328.22,INR,2026-08-13T17:47:36,SETTLED,BA-3002,UTR327019939936,2026-08-13T18:38:36
TXN-000641,PAY-000641-686,SET-20260820-914329,118.67,INR,2026-08-21T01:13:29,SETTLED,BA-3006,UTR103596280668,2026-08-21T01:58:29
TXN-000642,PAY-000642-696,SET-20260824-179942,2187.94,INR,2026-08-25T02:15:03,SETTLED,BA-3003,UTR953682624654,2026-08-25T02:25:03
TXN-000642,PAY-000642-696,SET-20260824-179942,2187.94,INR,2026-08-25T02:35:03,SETTLED,BA-3003,UTR375614551311,2026-08-25T03:06:03
TXN-000643,PAY-000643-792,SET-20260819-174555,1107.41,INR,2026-08-19T15:15:04,SETTLED,BA-3005,UTR741971483936,2026-08-19T15:21:04
TXN-000645,PAY-000645-101,SET-20260805-992793,530.72,INR,2026-08-06T03:11:17,SETTLED,BA-3002,UTR857274784013,2026-08-06T04:00:17
TXN-000646,PAY-000646-575,SET-20260819-205032,1338.35,INR,2026-08-19T08:23:34,SETTLED,BA-3005,UTR261441614274,2026-08-19T08:48:34
TXN-000646,PAY-000646-575,SET-20260819-205032,1338.35,INR,2026-08-19T08:58:34,SETTLED,BA-3005,UTR837263537505,2026-08-19T09:01:34
TXN-000647,PAY-000647-151,SET-20260804-840708,1359.78,INR,2026-08-04T13:16:38,SETTLED,BA-3001,UTR567405781171,2026-08-04T14:13:38
TXN-000648,PAY-000648-449,SET-20260820-304226,546.51,INR,2026-08-20T06:48:24,SETTLED,BA-3007,UTR488450041604,2026-08-20T07:29:24
TXN-000649,PAY-000649-668,SET-20260823-485822,1094.25,INR,2026-08-23T19:28:15,SETTLED,BA-3008,UTR744081921594,2026-08-23T20:29:15
TXN-000650,PAY-000650-901,SET-20260810-294854,1388.35,INR,2026-08-10T23:19:25,SETTLED,BA-3005,UTR795523947949,2026-08-10T23:46:25
TXN-000651,PAY-000651-555,SET-20260803-940775,2047.04,INR,2026-08-06T05:38:25,PENDING,BA-3009,UTR560918544433,
TXN-000652,PAY-000652-672,SET-20260831-424361,2194.10,INR,2026-08-31T17:31:20,SETTLED,BA-3006,UTR989009236087,2026-08-31T18:07:20
TXN-000653,PAY-000653-506,SET-20260822-240866,1061.86,INR,2026-08-22T15:00:24,SETTLED,BA-3006,UTR157669289540,2026-08-22T16:20:24
TXN-000654,PAY-000654-314,SET-20260802-928475,1192.59,INR,2026-08-02T17:45:52,SETTLED,BA-3005,UTR542401269124,2026-08-02T17:56:52
TXN-000655,PAY-000655-573,SET-20260816-107595,1142.96,INR,2026-08-16T07:53:25,SETTLED,BA-3005,UTR514512893530,2026-08-16T08:13:25
TXN-000656,PAY-000656-986,SET-20260821-998762,2198.90,INR,2026-08-22T04:01:00,SETTLED,BA-3007,UTR770154298547,2026-08-22T05:22:00
TXN-000657,PAY-000657-740,SET-20260831-883282,2242.71,INR,2026-09-03T09:18:29,PENDING,BA-3004,UTR413271639913,
TXN-000658,PAY-000658-684,SET-20260801-901498,875.52,INR,2026-08-02T06:26:02,SETTLED,BA-3002,UTR660921660268,2026-08-02T07:38:02
TXN-000659,PAY-000659-912,SET-20260810-951419,315.89,INR,2026-08-10T18:33:48,SETTLED,BA-3006,UTR738689755077,2026-08-10T19:21:48
TXN-000660,PAY-000660-250,SET-20260821-376414,345.64,INR,2026-08-22T02:24:31,SETTLED,BA-3003,UTR295383788519,2026-08-22T03:10:31
TXN-000661,PAY-000661-970,SET-20260805-603643,1847.48,INR,2026-08-05T03:36:39,SETTLED,BA-3009,UTR132482148428,2026-08-05T04:49:39
TXN-000662,PAY-000662-294,SET-20260824-748541,133.53,INR,2026-08-24T20:14:07,SETTLED,BA-3005,UTR681980047004,2026-08-24T20:19:07
TXN-000663,PAY-000663-478,SET-20260823-428175,118.76,INR,2026-08-24T05:07:25,SETTLED,BA-3005,UTR648233864568,2026-08-24T06:26:25
TXN-000664,PAY-000664-513,SET-20260824-532964,2182.75,INR,2026-08-25T02:24:37,SETTLED,BA-3003,UTR811252873744,2026-08-25T02:50:37
TXN-000664,PAY-000664-513,SET-20260824-532964,2182.75,INR,2026-08-25T02:36:37,SETTLED,BA-3003,UTR883258650236,2026-08-25T03:06:37
TXN-000665,PAY-000665-240,SET-20260815-235705,84.23,INR,2026-08-15T10:16:43,SETTLED,BA-3001,UTR421150669046,2026-08-15T10:37:43
TXN-000666,PAY-000666-478,SET-20260815-563547,1350.97,INR,2026-08-20T16:32:25,PENDING,BA-3002,UTR292880641016,
TXN-000667,PAY-000667-779,SET-20260807-898090,255.64,INR,2026-08-07T21:49:02,SETTLED,BA-3003,UTR917947178237,2026-08-07T22:05:02
TXN-000668,PAY-000668-278,SET-20260809-692728,1832.11,INR,2026-08-11T12:05:09,PENDING,BA-3007,UTR353184884999,
TXN-000669,PAY-000669-246,SET-20260816-314817,1447.39,INR,2026-08-16T18:18:52,SETTLED,BA-3002,UTR909798364776,2026-08-16T19:37:52
TXN-000671,PAY-000671-831,SET-20260821-385753,1143.34,INR,2026-08-21T10:11:08,SETTLED,BA-3006,UTR682166013539,2026-08-21T10:22:08
TXN-000671,PAY-000671-831,SET-20260821-385753,1143.34,INR,2026-08-21T10:55:08,SETTLED,BA-3006,UTR445698989213,2026-08-21T10:32:08
TXN-000672,PAY-000672-802,SET-20260825-991416,1610.13,INR,2026-08-26T00:16:49,SETTLED,BA-3008,UTR238302920565,2026-08-26T01:21:49
TXN-000674,PAY-000674-532,SET-20260828-217700,2281.61,INR,2026-08-29T00:54:39,SETTLED,BA-3003,UTR970621181964,2026-08-29T01:38:39
TXN-000675,PAY-000675-959,SET-20260816-426518,496.19,INR,2026-08-17T03:08:49,SETTLED,BA-3003,UTR599066010762,2026-08-17T03:19:49
TXN-000676,PAY-000676-642,SET-20260824-776137,1015.93,INR,2026-08-25T07:43:20,SETTLED,BA-3003,UTR135701489558,2026-08-25T09:13:20
TXN-000677,PAY-000677-475,SET-20260901-305030,926.52,INR,2026-09-04T03:43:33,PENDING,BA-3009,UTR558656804121,
TXN-000678,PAY-000678-314,SET-20260816-371465,1673.73,INR,2026-08-16T09:46:21,SETTLED,BA-3010,UTR253844012612,2026-08-16T09:51:21
TXN-000679,PAY-000679-555,SET-20260809-257894,1905.91,INR,2026-08-09T17:33:44,SETTLED,BA-3008,UTR395345832439,2026-08-09T18:00:44
TXN-000680,PAY-000680-539,SET-20260813-134566,944.19,INR,2026-08-13T18:46:49,PENDING,BA-3001,UTR912275366406,2026-08-13T19:49:49
TXN-000681,PAY-000681-303,SET-20260804-888007,539.59,INR,2026-08-04T22:04:59,SETTLED,BA-3006,UTR932927775548,2026-08-04T23:29:59
TXN-000683,PAY-000683-293,SET-20260824-251331,366.81,INR,2026-08-25T01:49:52,SETTLED,BA-3004,UTR569050337213,2026-08-25T02:13:52
TXN-000684,PAY-000684-329,SET-20260813-955389,79.19,INR,2026-08-14T11:33:26,SETTLED,BA-3007,UTR829965750905,2026-08-14T12:09:26
TXN-000687,PAY-000687-957,SET-20260822-992460,1703.14,INR,2026-08-23T00:44:51,SETTLED,BA-3003,UTR477574002458,2026-08-23T01:18:51
TXN-000687,PAY-000687-957,SET-20260822-992460,1703.14,INR,2026-08-23T01:11:51,SETTLED,BA-3003,UTR389181607290,2026-08-23T01:48:51
TXN-000688,PAY-000688-682,SET-20260803-997996,1397.81,INR,2026-08-08T14:20:07,PENDING,BA-3007,UTR145257850660,
TXN-000689,PAY-000689-433,SET-20260828-838086,1061.79,INR,2026-08-28T20:03:38,SETTLED,BA-3001,UTR873654936999,2026-08-28T20:41:38
TXN-000690,PAY-000690-714,SET-20260825-118174,331.32,INR,2026-08-25T15:29:04,SETTLED,BA-3004,UTR541516149723,2026-08-25T16:42:04
TXN-000691,PAY-000691-838,SET-20260811-872565,1913.19,INR,2026-08-11T15:31:07,SETTLED,BA-3003,UTR241744327986,2026-08-11T15:56:07
TXN-000692,PAY-000692-725,SET-20260828-642005,2288.09,INR,2026-08-28T14:22:57,SETTLED,BA-3009,UTR863093671161,2026-08-28T14:43:57
TXN-000693,PAY-000693-847,SET-20260809-335951,919.91,INR,2026-08-09T12:58:26,SETTLED,BA-3001,UTR600994189162,2026-08-09T13:21:26
TXN-000694,PAY-000694-195,SET-20260820-160893,203.97,INR,2026-08-24T14:11:56,PENDING,BA-3002,UTR722139808644,
TXN-000695,PAY-000695-976,SET-20260818-776429,1132.90,INR,2026-08-19T03:33:09,SETTLED,BA-3006,UTR796945021147,2026-08-19T03:40:09
TXN-000696,PAY-000696-829,SET-20260813-484593,1851.74,INR,2026-08-13T12:58:11,SETTLED,BA-3004,UTR577626576884,2026-08-13T13:48:11
TXN-000697,PAY-000697-756,SET-20260830-984740,1411.65,INR,2026-08-30T07:29:01,SETTLED,BA-3002,UTR731758278621,2026-08-30T08:14:01
TXN-000698,PAY-000698-695,SET-20260829-665958,2045.60,INR,2026-08-30T07:11:09,SETTLED,BA-3008,UTR852860700094,2026-08-30T08:20:09
TXN-000699,PAY-000699-386,SET-20260820-633709,1781.63,INR,2026-08-20T14:23:11,SETTLED,BA-3003,UTR708712833283,2026-08-20T15:04:11
TXN-000700,PAY-000700-351,SET-20260817-359042,290.33,INR,2026-08-17T19:07:53,SETTLED,BA-3001,UTR474109615374,2026-08-17T20:31:53
TXN-000701,PAY-000701-338,SET-20260829-844741,281.09,INR,2026-08-29T16:26:01,SETTLED,BA-3001,UTR728573017517,2026-08-29T17:08:01
TXN-000702,PAY-000702-782,SET-20260814-102524,1131.03,INR,2026-08-19T21:14:13,PENDING,BA-3005,UTR550604341519,
TXN-000703,PAY-000703-293,SET-20260825-235124,246.61,INR,2026-08-25T11:55:23,SETTLED,BA-3009,UTR482985528385,2026-08-25T12:07:23
TXN-000704,PAY-000704-455,SET-20260813-593090,2014.13,INR,2026-08-13T19:29:43,SETTLED,BA-3004,UTR749455080155,2026-08-13T20:41:43
TXN-000705,PAY-000705-567,SET-20260831-122805,154.74,INR,2026-08-31T16:25:09,SETTLED,BA-3009,UTR774234176460,2026-08-31T16:57:09
TXN-000706,PAY-000706-887,SET-20260829-698136,1565.37,INR,2026-09-02T05:58:43,PENDING,BA-3004,UTR833909582826,
TXN-000708,PAY-000708-583,SET-20260807-803721,1293.68,INR,2026-08-07T03:34:46,SETTLED,BA-3002,UTR878064744960,2026-08-07T04:48:46
TXN-000709,PAY-000709-145,SET-20260829-133964,958.43,INR,2026-08-29T15:51:50,SETTLED,BA-3003,UTR120103681154,2026-08-29T17:06:50
TXN-000710,PAY-000710-555,SET-20260813-667473,322.60,INR,2026-08-13T21:08:42,SETTLED,BA-3008,UTR134359210924,2026-08-13T21:24:42
TXN-000711,PAY-000711-154,SET-20260819-610348,990.22,INR,2026-08-22T22:19:15,PENDING,BA-3009,UTR954709565787,
TXN-000712,PAY-000712-473,SET-20260814-663547,1119.12,INR,2026-08-17T19:57:28,PENDING,BA-3003,UTR684536202163,
TXN-000713,PAY-000713-506,SET-20260825-433521,2286.77,INR,2026-08-25T15:40:05,SETTLED,BA-3003,UTR605680892057,2026-08-25T17:03:05
TXN-000714,PAY-000714-164,SET-20260813-960702,2411.36,INR,2026-08-13T15:15:20,SETTLED,BA-3010,UTR131763113762,2026-08-13T16:43:20
TXN-000718,PAY-000718-616,SET-20260830-820300,1498.54,INR,2026-08-30T10:25:51,SETTLED,BA-3003,UTR180039705850,2026-08-30T10:43:51
TXN-000719,PAY-000719-963,SET-20260817-385075,2278.11,INR,2026-08-17T19:20:57,SETTLED,BA-3006,UTR755752851382,2026-08-17T20:01:57
TXN-000720,PAY-000720-126,SET-20260812-746903,694.82,INR,2026-08-12T08:21:55,SETTLED,BA-3004,UTR255312805402,2026-08-12T09:20:55
TXN-000721,PAY-000721-844,SET-20260819-915041,1008.03,INR,2026-08-19T14:17:56,SETTLED,BA-3001,UTR503267921624,2026-08-19T15:05:56
TXN-000721,PAY-000721-844,SET-20260819-915041,1008.03,INR,2026-08-19T14:29:56,SETTLED,BA-3001,UTR214588308623,2026-08-19T15:23:56
TXN-000722,PAY-000722-505,SET-20260821-371066,1845.53,INR,2026-08-21T15:09:24,SETTLED,BA-3010,UTR490798691164,2026-08-21T15:45:24
TXN-000723,PAY-000723-693,SET-20260817-537499,1781.30,INR,2026-08-17T11:05:31,SETTLED,BA-3010,UTR651428612564,2026-08-17T12:02:31
TXN-000724,PAY-000724-708,SET-20260813-145990,453.51,INR,2026-08-13T22:30:10,SETTLED,BA-3008,UTR337398851244,2026-08-13T23:04:10
TXN-000725,PAY-000725-428,SET-20260805-217330,2356.74,INR,2026-08-06T04:00:15,SETTLED,BA-3009,UTR190478300926,2026-08-06T04:29:15
TXN-000726,PAY-000726-640,SET-20260807-764418,223.84,INR,2026-08-08T01:30:48,SETTLED,BA-3006,UTR334366211017,2026-08-08T02:18:48
TXN-000727,PAY-000727-950,SET-20260809-818687,2213.48,INR,2026-08-09T21:48:53,SETTLED,BA-3009,UTR682573546802,2026-08-09T22:32:53
TXN-000727,PAY-000727-950,SET-20260809-818687,2213.48,INR,2026-08-09T21:52:53,SETTLED,BA-3009,UTR738808523109,2026-08-09T22:48:53
TXN-000728,PAY-000728-530,SET-20260803-608738,1657.58,INR,2026-08-03T14:33:21,SETTLED,BA-3009,UTR433784705074,2026-08-03T15:59:21
TXN-000729,PAY-000729-790,SET-20260829-394146,1163.80,INR,2026-08-30T03:24:00,SETTLED,BA-3009,UTR855853187632,2026-08-30T03:47:00
TXN-000730,PAY-000730-442,SET-20260807-187687,336.33,INR,2026-08-10T09:27:33,PENDING,BA-3007,UTR279641333576,
TXN-000731,PAY-000731-626,SET-20260830-546921,1344.78,INR,2026-08-31T04:56:36,SETTLED,BA-3010,UTR533679450484,2026-08-31T05:21:36
TXN-000732,PAY-000732-602,SET-20260818-318449,843.09,INR,2026-08-18T22:01:13,SETTLED,BA-3005,UTR840241457113,2026-08-18T23:16:13
TXN-000734,PAY-000734-980,SET-20260818-999628,307.43,INR,2026-08-19T04:59:25,SETTLED,BA-3006,UTR901857989654,2026-08-19T06:22:25
TXN-000735,PAY-000735-527,SET-20260830-283224,522.93,INR,2026-09-03T14:53:45,PENDING,BA-3002,UTR435177464630,
TXN-000736,PAY-000736-788,SET-20260822-445034,2307.88,INR,2026-08-22T06:11:55,SETTLED,BA-3002,UTR767227951048,2026-08-22T06:40:55
TXN-000737,PAY-000737-229,SET-20260814-494212,2008.18,INR,2026-08-14T05:52:45,SETTLED,BA-3009,UTR858521089100,2026-08-14T07:22:45
TXN-000738,PAY-000738-954,SET-20260815-560107,2367.26,INR,2026-08-15T08:08:57,SETTLED,BA-3002,UTR351307184376,2026-08-15T08:27:57
TXN-000739,PAY-000739-461,SET-20260822-869770,825.78,INR,2026-08-23T00:48:39,SETTLED,BA-3008,UTR727605165385,2026-08-23T01:11:39
TXN-000740,PAY-000740-142,SET-20260824-943707,628.22,INR,2026-08-24T12:51:05,SETTLED,BA-3006,UTR310998437023,2026-08-24T13:05:05
