transaction_id,payment_id,settlement_id,amount,currency,timestamp,gateway_status,payment_method,merchant_id,gateway_reference,settlement_initiated_at
TXN-000495,PAY-000495-741,SET-20260814-177217,453.62,INR,2026-08-14T03:13:26,CAPTURED,CARD,MID-1012,GW-73574272,2026-08-14T06:38:37
TXN-000496,PAY-000496-787,SET-20260806-630685,2229.34,INR,2026-08-06T00:36:37,CAPTURED,NETBANKING,MID-1006,GW-43071124,2026-08-06T02:14:17
TXN-000497,PAY-000497-623,SET-20260804-528593,273.37,INR,2026-08-04T16:46:34,CAPTURED,NETBANKING,MID-1013,GW-26925513,2026-08-04T17:45:43
TXN-000498,PAY-000498-722,SET-20260815-714492,1231.12,INR,2026-08-15T16:17:46,CAPTURED,NETBANKING,MID-1006,GW-10124267,2026-08-15T18:30:18
TXN-000499,PAY-000499-681,SET-20260817-515538,409.48,INR,2026-08-17T06:22:58,CAPTURED,NETBANKING,MID-1013,GW-71100589,2026-08-17T07:11:57
TXN-000500,PAY-000500-359,SET-20260817-170000,1454.85,INR,2026-08-17T18:35:50,CAPTURED,WALLET,MID-1007,GW-97373609,2026-08-17T18:45:06
TXN-000501,PAY-000501-112,SET-20260819-765906,1003.95,INR,2026-08-19T16:24:12,CAPTURED,NETBANKING,MID-1017,GW-91675413,2026-08-19T17:17:09
TXN-000502,PAY-000502-796,SET-20260823-650570,209.72,INR,2026-08-23T07:19:41,CAPTURED,WALLET,MID-1003,GW-77933656,2026-08-23T11:20:15
TXN-000503,PAY-000503-774,SET-20260830-812799,777.50,INR,2026-08-30T12:23:12,CAPTURED,NETBANKING,MID-1006,GW-47987352,2026-08-30T13:00:03
TXN-000504,PAY-000504-533,SET-20260822-383767,2497.63,INR,2026-08-22T14:06:58,CAPTURED,NETBANKING,MID-1022,GW-85309354,2026-08-22T15:26:20
TXN-000505,PAY-000505-526,SET-20260801-931320,1602.61,INR,2026-08-01T22:09:23,CAPTURED,WALLET,MID-1007,GW-73852555,2026-08-02T00:51:43
TXN-000506,PAY-000506-807,SET-20260808-613005,182.96,INR,2026-08-08T22:54:21,CAPTURED,NETBANKING,MID-1023,GW-24628230,2026-08-09T01:10:56
TXN-000507,PAY-000507-102,SET-20260828-674656,2022.25,INR,2026-08-28T23:50:36,CAPTURED,CARD,MID-1002,GW-17763404,2026-08-29T02:10:32
TXN-000508,PAY-000508-644,SET-20260819-697212,2469.68,INR,2026-08-19T15:15:58,CAPTURED,NETBANKING,MID-1009,GW-34225615,2026-08-19T15:50:07
TXN-000509,PAY-000509-121,SET-20260806-212159,764.61,INR,2026-08-06T08:22:03,CAPTURED,UPI,MID-1007,GW-59996209,2026-08-06T08:59:00
TXN-000510,PAY-000510-505,SET-20260815-521636,400.72,INR,2026-08-15T18:19:29,CAPTURED,WALLET,MID-1002,GW-82998141,2026-08-15T21:01:40
TXN-000511,PAY-000511-626,SET-20260803-877700,1785.37,INR,2026-08-03T22:22:48,CAPTURED,CARD,MID-1009,GW-67988929,2026-08-04T01:27:53
TXN-000512,PAY-000512-347,SET-20260809-283720,1918.21,INR,2026-08-09T22:03:39,CAPTURED,UPI,MID-1017,GW-94803350,2026-08-09T23:26:55
TXN-000513,PAY-000513-836,SET-20260823-290244,282.30,INR,2026-08-23T03:02:20,CAPTURED,NETBANKING,MID-1006,GW-69449174,2026-08-23T03:10:52
TXN-000514,PAY-000514-241,SET-20260823-159361,2465.30,INR,2026-08-23T08:24:17,CAPTURED,NETBANKING,MID-1019,GW-73804925,2026-08-23T09:18:14
TXN-000515,PAY-000515-730,SET-20260816-370248,1816.56,INR,2026-08-16T05:51:28,CAPTURED,UPI,MID-1018,GW-89108165,2026-08-16T07:55:21
TXN-000516,PAY-000516-235,SET-20260822-881548,428.67,INR,2026-08-22T06:39:05,CAPTURED,WALLET,MID-1005,GW-29894327,2026-08-22T08:58:52
TXN-000517,PAY-000517-737,SET-20260813-524886,2434.40,INR,2026-08-13T19:38:06,CAPTURED,UPI,MID-1013,GW-22204382,2026-08-13T21:59:58
TXN-000518,PAY-000518-639,SET-20260818-852618,2147.98,INR,2026-08-18T08:22:04,CAPTURED,UPI,MID-1003,GW-46509199,2026-08-18T09:15:46
TXN-000519,PAY-000519-544,SET-20260814-166525,1024.26,INR,2026-08-14T14:56:44,CAPTURED,NETBANKING,MID-1021,GW-82409326,2026-08-14T15:20:40
TXN-000520,PAY-000520-104,SET-20260831-446691,2094.10,INR,2026-08-31T09:14:17,CAPTURED,WALLET,MID-1014,GW-32024433,2026-08-31T11:19:27
TXN-000521,PAY-000521-491,SET-20260818-909950,725.30,INR,2026-08-18T12:46:42,CAPTURED,CARD,MID-1008,GW-11575119,2026-08-18T15:54:14
TXN-000522,PAY-000522-846,SET-20260815-626022,2151.27,INR,2026-08-15T20:32:18,CAPTURED,NETBANKING,MID-1015,GW-36205578,2026-08-15T21:58:42
TXN-000523,PAY-000523-370,SET-20260802-118575,1518.20,INR,2026-08-02T02:14:09,CAPTURED,NETBANKING,MID-1008,GW-73593916,2026-08-02T06:14:14
TXN-000524,PAY-000524-641,SET-20260814-165814,1042.95,INR,2026-08-14T18:48:41,CAPTURED,NETBANKING,MID-1014,GW-21899888,2026-08-14T19:30:04
TXN-000525,PAY-000525-372,SET-20260830-198310,2377.31,INR,2026-08-30T10:20:20,CAPTURED,WALLET,MID-1024,GW-53484543,2026-08-30T12:34:28
TXN-000526,PAY-000526-605,SET-20260827-366395,319.43,INR,2026-08-27T13:03:04,CAPTURED,UPI,MID-1002,GW-68289182,2026-08-27T15:41:23
TXN-000527,PAY-000527-212,SET-20260802-957645,918.34,INR,2026-08-02T14:38:00,CAPTURED,WALLET,MID-1004,GW-35595165,2026-08-02T17:29:59
TXN-000528,PAY-000528-997,SET-20260809-284187,1329.35,INR,2026-08-09T11:39:36,CAPTURED,NETBANKING,MID-1003,GW-47929509,2026-08-09T15:17:53
TXN-000529,PAY-000529-431,SET-20260814-230904,2313.73,INR,2026-08-14T23:40:56,CAPTURED,CARD,MID-1007,GW-57196454,2026-08-15T01:58:12
TXN-000530,PAY-000530-704,SET-20260811-788603,500.08,INR,2026-08-11T13:49:23,CAPTURED,NETBANKING,MID-1016,GW-51755668,2026-08-11T14:49:31
TXN-000531,PAY-000531-538,SET-20260811-158778,2074.80,INR,2026-08-11T13:59:10,CAPTURED,UPI,MID-1005,GW-32357493,2026-08-11T15:55:21
TXN-000532,PAY-000532-263,SET-20260806-597542,2087.62,INR,2026-08-06T01:06:01,CAPTURED,UPI,MID-1014,GW-89890745,2026-08-06T01:57:01
TXN-000533,PAY-000533-344,SET-20260831-674537,1166.77,INR,2026-08-31T21:09:18,CAPTURED,WALLET,MID-1010,GW-12410921,2026-08-31T23:17:16
TXN-000534,PAY-000534-308,SET-20260807-509938,1039.77,INR,2026-08-07T00:49:27,CAPTURED,CARD,MID-1017,GW-82300581,2026-08-07T03:33:41
TXN-000535,PAY-000535-866,SET-20260830-771398,873.28,INR,2026-08-30T08:07:57,CAPTURED,UPI,MID-1006,GW-91376565,2026-08-30T11:58:19
TXN-000536,PAY-000536-100,SET-20260807-576930,754.36,INR,2026-08-07T22:42:05,CAPTURED,NETBANKING,MID-1024,GW-27172566,2026-08-08T01:25:50
TXN-000537,PAY-000537-635,SET-20260814-105857,2226.79,INR,2026-08-14T16:50:51,CAPTURED,NETBANKING,MID-1023,GW-70040778,2026-08-14T19:41:23
TXN-000538,PAY-000538-148,SET-20260801-611347,2056.04,INR,2026-08-01T22:55:14,CAPTURED,UPI,MID-1010,GW-76942141,2026-08-02T02:15:23
TXN-000539,PAY-000539-598,SET-20260809-423414,1180.14,INR,2026-08-09T21:28:38,CAPTURED,NETBANKING,MID-1016,GW-66181993,2026-08-09T23:43:13
TXN-000540,PAY-000540-362,SET-20260803-880493,347.66,INR,2026-08-03T17:36:34,CAPTURED,UPI,MID-1013,GW-70866362,2026-08-03T17:49:38
TXN-000541,PAY-000541-572,SET-20260825-952741,2103.37,INR,2026-08-25T08:13:59,CAPTURED,WALLET,MID-1010,GW-29727886,2026-08-25T12:11:52
TXN-000542,PAY-000542-479,SET-20260901-958275,56.66,INR,2026-09-01T00:30:19,CAPTURED,WALLET,MID-1008,GW-23916056,2026-09-01T02:43:23
TXN-000543,PAY-000543-868,SET-20260811-632437,781.16,INR,2026-08-11T19:09:10,CAPTURED,NETBANKING,MID-1010,GW-92132618,2026-08-11T21:51:22
TXN-000544,PAY-000544-757,SET-20260811-561981,208.06,INR,2026-08-11T11:23:22,CAPTURED,CARD,MID-1018,GW-39184059,2026-08-11T12:24:24
TXN-000545,PAY-000545-429,SET-20260811-580418,331.62,INR,2026-08-11T07:12:10,CAPTURED,CARD,MID-1019,GW-39855589,2026-08-11T09:16:25
TXN-000546,PAY-000546-729,SET-20260812-605657,1449.84,INR,2026-08-12T12:00:14,CAPTURED,WALLET,MID-1010,GW-21878543,2026-08-12T15:30:56
TXN-000547,PAY-000547-126,SET-20260812-103981,445.89,INR,2026-08-12T15:12:27,CAPTURED,NETBANKING,MID-1016,GW-49559857,2026-08-12T15:38:32
TXN-000548,PAY-000548-876,SET-20260827-886394,2298.99,INR,2026-08-27T03:48:11,CAPTURED,CARD,MID-1014,GW-39373921,2026-08-27T05:26:15
TXN-000549,PAY-000549-837,SET-20260820-298479,1769.69,INR,2026-08-20T02:06:44,CAPTURED,WALLET,MID-1004,GW-89062458,2026-08-20T05:02:03
TXN-000550,PAY-000550-502,SET-20260814-130676,1839.10,INR,2026-08-14T16:13:02,CAPTURED,WALLET,MID-1017,GW-93384703,2026-08-14T18:38:43
TXN-000551,PAY-000551-998,,927.36,INR,2026-08-17T19:12:26,CAPTURED_UNSETTLED,WALLET,MID-1012,GW-79432035,
TXN-000552,PAY-000552-307,SET-20260810-101567,1441.44,INR,2026-08-10T21:00:40,CAPTURED,UPI,MID-1009,GW-37038510,2026-08-10T21:44:59
TXN-000553,PAY-000553-801,SET-20260830-411729,1517.56,INR,2026-08-30T02:12:22,CAPTURED,WALLET,MID-1011,GW-74606432,2026-08-30T03:22:12
TXN-000554,PAY-000554-505,SET-20260819-785646,1297.17,INR,2026-08-19T18:10:05,CAPTURED,WALLET,MID-1024,GW-36607851,2026-08-19T20:52:53
TXN-000555,PAY-000555-882,SET-20260828-758028,475.50,INR,2026-08-28T11:02:25,CAPTURED,WALLET,MID-1020,GW-23665533,2026-08-28T13:56:55
TXN-000556,PAY-000556-990,SET-20260814-706344,1291.66,INR,2026-08-14T01:20:07,CAPTURED,WALLET,MID-1014,GW-18082803,2026-08-14T03:58:35
TXN-000557,PAY-000557-138,SET-20260809-153998,122.92,INR,2026-08-09T00:00:13,CAPTURED,UPI,MID-1008,GW-19702336,2026-08-09T02:42:16
TXN-000558,PAY-000558-160,SET-20260804-857882,1187.02,INR,2026-08-04T17:38:48,CAPTURED,NETBANKING,MID-1025,GW-88638515,2026-08-04T17:47:14
TXN-000559,PAY-000559-216,SET-20260827-885080,847.52,INR,2026-08-27T21:16:09,CAPTURED,NETBANKING,MID-1021,GW-31217199,2026-08-28T00:06:41
TXN-000560,PAY-000560-834,SET-20260826-784520,1625.61,INR,2026-08-26T06:06:27,CAPTURED,CARD,MID-1008,GW-85910212,2026-08-26T09:33:45
TXN-000561,PAY-000561-297,SET-20260818-194142,1620.44,INR,2026-08-18T13:25:06,CAPTURED,CARD,MID-1009,GW-95852621,2026-08-18T15:52:11
TXN-000562,PAY-000562-938,SET-20260820-147616,1622.38,INR,2026-08-20T04:26:06,CAPTURED,CARD,MID-1024,GW-94010210,2026-08-20T05:01:43
TXN-000563,PAY-000563-880,SET-20260804-126656,555.42,INR,2026-08-04T22:28:39,CAPTURED,WALLET,MID-1024,GW-93892568,2026-08-05T00:43:45
TXN-000564,PAY-000564-238,SET-20260809-243300,1483.73,INR,2026-08-09T19:45:05,CAPTURED,CARD,MID-1007,GW-72716079,2026-08-09T21:55:51
TXN-000565,PAY-000565-672,SET-20260824-292310,192.31,INR,2026-08-24T22:56:43,CAPTURED,CARD,MID-1013,GW-69690622,2026-08-25T00:01:42
TXN-000566,PAY-000566-452,SET-20260807-873063,1944.78,INR,2026-08-07T07:34:59,CAPTURED,NETBANKING,MID-1005,GW-17115387,2026-08-07T10:09:59
TXN-000567,PAY-000567-358,SET-20260822-221301,778.43,INR,2026-08-22T16:59:56,CAPTURED,CARD,MID-1004,GW-37156475,2026-08-22T17:47:42
TXN-000568,PAY-000568-189,SET-20260901-618899,17.65,INR,2026-09-01T03:52:58,CAPTURED,NETBANKING,MID-1005,GW-64869015,2026-09-01T06:41:07
TXN-000569,PAY-000569-859,SET-20260831-911822,787.12,INR,2026-08-31T03:11:34,CAPTURED,NETBANKING,MID-1002,GW-75999973,2026-08-31T04:32:23
TXN-000570,PAY-000570-135,SET-20260819-988072,249.74,INR,2026-08-19T21:01:39,CAPTURED,CARD,MID-1001,GW-45954940,2026-08-19T22:02:10
TXN-000571,PAY-000571-904,SET-20260821-536565,1123.99,INR,2026-08-21T23:33:58,CAPTURED,WALLET,MID-1005,GW-49766343,2026-08-22T01:45:29
TXN-000572,PAY-000572-208,,2301.28,INR,2026-08-14T13:57:45,CAPTURED_UNSETTLED,NETBANKING,MID-1007,GW-75953844,
TXN-000573,PAY-000573-868,SET-20260802-899025,326.35,INR,2026-08-02T02:38:56,CAPTURED,UPI,MID-1021,GW-82104195,2026-08-02T03:00:20
TXN-000574,PAY-000574-361,SET-20260824-358315,899.10,INR,2026-08-24T18:06:44,CAPTURED,WALLET,MID-1005,GW-78937380,2026-08-24T18:34:18
TXN-000575,PAY-000575-452,SET-20260809-656477,2453.22,INR,2026-08-09T11:16:45,CAPTURED,NETBANKING,MID-1016,GW-84753124,2026-08-09T11:39:13
TXN-000576,PAY-000576-658,SET-20260819-721279,121.26,INR,2026-08-19T16:35:03,CAPTURED,UPI,MID-1007,GW-63767126,2026-08-19T17:47:28
TXN-000577,PAY-000577-640,SET-20260801-849430,1617.31,INR,2026-08-01T08:26:13,CAPTURED,CARD,MID-1003,GW-36353833,2026-08-01T09:33:26
TXN-000578,PAY-000578-802,SET-20260801-980394,2049.42,INR,2026-08-01T08:07:41,CAPTURED,WALLET,MID-1002,GW-19445392,2026-08-01T08:24:43
TXN-000579,PAY-000579-978,SET-20260811-714225,1792.27,INR,2026-08-11T00:42:07,CAPTURED,UPI,MID-1012,GW-80659997,2026-08-11T02:23:40
TXN-000580,PAY-000580-740,SET-20260809-890555,545.22,INR,2026-08-09T00:13:06,CAPTURED,CARD,MID-1005,GW-81475951,2026-08-09T03:08:35
TXN-000581,PAY-000581-530,SET-20260811-746864,314.10,INR,2026-08-11T20:55:30,CAPTURED,CARD,MID-1010,GW-18779072,2026-08-11T21:28:32
TXN-000582,PAY-000582-395,SET-20260814-852248,1620.32,INR,2026-08-14T15:26:38,CAPTURED,UPI,MID-1025,GW-99735526,2026-08-14T18:41:54
TXN-000583,PAY-000583-211,SET-20260802-219214,1453.77,INR,2026-08-02T07:47:52,CAPTURED,WALLET,MID-1002,GW-42187767,2026-08-02T07:57:36
TXN-000584,PAY-000584-787,SET-20260831-786300,1590.89,INR,2026-08-31T04:07:09,CAPTURED,CARD,MID-1004,GW-80013278,2026-08-31T05:28:03
TXN-000585,PAY-000585-865,SET-20260817-618724,1438.04,INR,2026-08-17T04:21:23,CAPTURED,NETBANKING,MID-1004,GW-74514675,2026-08-17T07:29:33
TXN-000586,PAY-000586-848,SET-20260807-907580,84.60,INR,2026-08-07T04:05:19,CAPTURED,WALLET,MID-1009,GW-16182027,2026-08-07T07:41:22
TXN-000587,PAY-000587-675,SET-20260901-233401,1979.76,INR,2026-09-01T05:17:58,CAPTURED,WALLET,MID-1007,GW-79501954,2026-09-01T05:41:49
TXN-000588,PAY-000588-610,SET-20260817-241873,1048.17,INR,2026-08-17T15:38:24,CAPTURED,WALLET,MID-1015,GW-53989104,2026-08-17T18:02:03
TXN-000589,PAY-000589-382,SET-20260822-808258,2099.95,INR,2026-08-22T05:50:06,CAPTURED,NETBANKING,MID-1006,GW-23491824,2026-08-22T06:04:53
TXN-000590,PAY-000590-811,SET-20260824-232685,2301.15,INR,2026-08-24T03:38:25,CAPTURED,NETBANKING,MID-1015,GW-45740499,2026-08-24T07:02:28
TXN-000591,PAY-000591-535,SET-20260811-499505,1813.28,INR,2026-08-11T16:57:20,CAPTURED,WALLET,MID-1019,GW-14078025,2026-08-11T20:08:42
TXN-000592,PAY-000592-973,SET-20260826-202498,1871.82,INR,2026-08-26T11:06:20,CAPTURED,UPI,MID-1006,GW-79183606,2026-08-26T11:34:51
TXN-000593,PAY-000593-152,SET-20260813-485878,142.17,INR,2026-08-13T21:49:54,CAPTURED,CARD,MID-1007,GW-12421014,2026-08-13T22:39:07
TXN-000594,PAY-000594-367,SET-20260828-178369,1904.71,INR,2026-08-28T16:23:34,CAPTURED,WALLET,MID-1015,GW-15659619,2026-08-28T16:33:07
TXN-000595,PAY-000595-766,SET-20260827-578780,513.10,INR,2026-08-27T07:16:32,CAPTURED,UPI,MID-1007,GW-75832842,2026-08-27T10:19:07
TXN-000596,PAY-000596-247,SET-20260803-303130,42.96,INR,2026-08-03T05:16:02,CAPTURED,CARD,MID-1010,GW-85564924,2026-08-03T06:21:23
TXN-000597,PAY-000597-948,SET-20260806-258301,2007.44,INR,2026-08-06T13:33:17,CAPTURED,WALLET,MID-1001,GW-60185539,2026-08-06T14:47:16
TXN-000598,PAY-000598-104,SET-20260814-296927,241.79,INR,2026-08-14T03:36:47,SETTLEMENT_PENDING,WALLET,MID-1013,GW-37402729,2026-08-14T07:13:22
TXN-000599,PAY-000599-918,SET-20260813-806092,1350.45,INR,2026-08-13T17:06:14,CAPTURED,CARD,MID-1024,GW-73625998,2026-08-13T18:09:33
TXN-000600,PAY-000600-557,SET-20260812-826536,2056.51,INR,2026-08-12T00:35:35,CAPTURED,NETBANKING,MID-1006,GW-29133180,2026-08-12T01:36:25
TXN-000601,PAY-000601-190,SET-20260823-272758,374.12,INR,2026-08-23T10:05:50,CAPTURED,UPI,MID-1020,GW-45376224,2026-08-23T12:10:50
TXN-000602,PAY-000602-938,SET-20260810-480468,166.80,INR,2026-08-10T17:02:19,CAPTURED,UPI,MID-1002,GW-22886057,2026-08-10T18:21:16
TXN-000603,PAY-000603-587,SET-20260817-561195,1054.69,INR,2026-08-17T13:49:09,CAPTURED,UPI,MID-1006,GW-39452666,2026-08-17T16:38:35
TXN-000604,PAY-000604-429,SET-20260804-532558,1969.64,INR,2026-08-04T02:42:24,CAPTURED,CARD,MID-1001,GW-52158357,2026-08-04T04:19:56
TXN-000605,PAY-000605-806,SET-20260805-158721,2303.79,INR,2026-08-05T23:11:56,CAPTURED,NETBANKING,MID-1008,GW-54094183,2026-08-06T02:28:50
TXN-000606,PAY-000606-440,SET-20260813-271009,2188.19,INR,2026-08-13T07:02:27,CAPTURED,CARD,MID-1014,GW-23844580,2026-08-13T09:45:09
TXN-000607,PAY-000607-938,SET-20260831-190055,2437.49,INR,2026-08-31T18:39:36,CAPTURED,CARD,MID-1002,GW-54555169,2026-08-31T20:34:18
TXN-000608,PAY-000608-445,SET-20260811-256365,1661.84,INR,2026-08-11T10:38:57,CAPTURED,WALLET,MID-1004,GW-97688802,2026-08-11T11:59:28
TXN-000609,PAY-000609-673,SET-20260810-584451,172.57,INR,2026-08-10T14:14:29,CAPTURED,UPI,MID-1004,GW-95388542,2026-08-10T15:31:20
TXN-000610,PAY-000610-528,SET-20260815-330873,730.96,INR,2026-08-15T04:24:27,CAPTURED,UPI,MID-1001,GW-56469945,2026-08-15T05:46:45
TXN-000611,PAY-000611-770,SET-20260818-806370,639.90,INR,2026-08-18T08:08:57,CAPTURED,NETBANKING,MID-1010,GW-45969011,2026-08-18T08:19:02
TXN-000612,PAY-000612-857,SET-20260828-344300,1916.68,INR,2026-08-28T04:57:18,CAPTURED,NETBANKING,MID-1008,GW-14199950,2026-08-28T06:20:50
TXN-000613,PAY-000613-556,SET-20260828-865087,781.39,INR,2026-08-28T17:35:07,CAPTURED,UPI,MID-1024,GW-26490682,2026-08-28T18:50:24
TXN-000614,PAY-000614-810,SET-20260811-770554,235.66,INR,2026-08-11T08:59:34,CAPTURED,WALLET,MID-1024,GW-59551808,2026-08-11T09:14:02
TXN-000615,PAY-000615-427,SET-20260806-125279,2192.17,INR,2026-08-06T03:39:24,CAPTURED,CARD,MID-1012,GW-30112205,2026-08-06T05:17:13
TXN-000616,PAY-000616-366,SET-20260810-309230,1401.16,INR,2026-08-10T20:14:10,CAPTURED,CARD,MID-1015,GW-17544385,2026-08-11T00:09:38
TXN-000617,PAY-000617-975,SET-20260802-963154,2416.00,INR,2026-08-02T20:23:47,CAPTURED,NETBANKING,MID-1015,GW-24991598,2026-08-03T00:04:39
TXN-000618,PAY-000618-900,SET-20260801-488468,849.69,INR,2026-08-01T14:05:40,CAPTURED,WALLET,MID-1010,GW-39615561,2026-08-01T17:11:16
TXN-000619,PAY-000619-432,SET-20260828-686764,1671.22,INR,2026-08-28T12:27:38,CAPTURED,CARD,MID-1017,GW-76316830,2026-08-28T13:39:50
TXN-000620,PAY-000620-564,SET-20260820-652476,518.59,INR,2026-08-20T13:47:05,CAPTURED,NETBANKING,MID-1011,GW-79427627,2026-08-20T16:05:00
TXN-000621,PAY-000621-527,,1441.57,INR,2026-08-03T07:43:56,CAPTURED_UNSETTLED,CARD,MID-1025,GW-41915949,
TXN-000622,PAY-000622-455,SET-20260804-455598,363.95,INR,2026-08-04T15:20:32,CAPTURED,WALLET,MID-1017,GW-49118621,2026-08-04T18:16:35
TXN-000623,PAY-000623-176,SET-20260820-172049,1101.55,INR,2026-08-20T08:10:28,CAPTURED,NETBANKING,MID-1021,GW-57054078,2026-08-20T09:45:21
TXN-000624,PAY-000624-283,SET-20260806-822595,1427.85,INR,2026-08-06T07:27:36,CAPTURED,CARD,MID-1016,GW-73333612,2026-08-06T10:12:02
TXN-000625,PAY-000625-878,SET-20260831-145669,1005.28,INR,2026-08-31T19:03:25,CAPTURED,UPI,MID-1001,GW-29621791,2026-08-31T19:33:56
TXN-000626,PAY-000626-543,SET-20260816-701887,580.49,INR,2026-08-16T17:28:51,CAPTURED,NETBANKING,MID-1003,GW-78081455,2026-08-16T18:06:12
TXN-000627,PAY-000627-457,SET-20260803-908163,1899.23,INR,2026-08-03T04:05:23,CAPTURED,UPI,MID-1018,GW-21949082,2026-08-03T06:02:35
TXN-000628,PAY-000628-140,,1406.05,INR,2026-08-23T10:43:23,CAPTURED_UNSETTLED,WALLET,MID-1016,GW-46642259,
TXN-000629,PAY-000629-372,SET-20260819-572289,142.29,INR,2026-08-19T14:20:37,CAPTURED,UPI,MID-1003,GW-80220985,2026-08-19T17:33:03
TXN-000630,PAY-000630-939,SET-20260814-163661,2170.00,INR,2026-08-14T12:58:27,CAPTURED,NETBANKING,MID-1007,GW-24778121,2026-08-14T15:35:29
TXN-000631,PAY-000631-447,SET-20260803-340469,2380.62,INR,2026-08-03T19:27:09,CAPTURED,UPI,MID-1020,GW-77177240,2026-08-03T20:22:49
TXN-000632,PAY-000632-712,,1475.20,INR,2026-08-28T23:44:17,CAPTURED_UNSETTLED,NETBANKING,MID-1017,GW-56495281,
TXN-000633,PAY-000633-209,SET-20260808-347171,49.49,INR,2026-08-08T18:02:04,CAPTURED,NETBANKING,MID-1013,GW-54765167,2026-08-08T19:02:23
TXN-000634,PAY-000634-834,SET-20260811-940559,825.85,INR,2026-08-11T17:21:41,CAPTURED,UPI,MID-1015,GW-15550105,2026-08-11T21:13:27
TXN-000635,PAY-000635-599,SET-20260828-920226,2217.13,INR,2026-08-28T17:34:29,CAPTURED,CARD,MID-1021,GW-94742882,2026-08-28T17:55:20
TXN-000636,PAY-000636-559,SET-20260803-474413,230.16,INR,2026-08-03T15:34:09,CAPTURED,WALLET,MID-1021,GW-63613207,2026-08-03T17:41:42
TXN-000637,PAY-000637-219,SET-20260805-379859,1688.55,INR,2026-08-05T17:16:21,CAPTURED,NETBANKING,MID-1003,GW-19597487,2026-08-05T18:07:33
TXN-000638,PAY-000638-980,SET-20260816-995695,1289.71,INR,2026-08-16T16:17:02,CAPTURED,CARD,MID-1007,GW-28228672,2026-08-16T16:24:05
TXN-000639,PAY-000639-307,SET-20260829-952495,2156.80,INR,2026-08-29T05:51:57,CAPTURED,UPI,MID-1002,GW-32504586,2026-08-29T07:44:40
TXN-000640,PAY-000640-704,SET-20260813-454950,328.22,INR,2026-08-13T11:15:16,CAPTURED,WALLET,MID-1011,GW-35697438,2026-08-13T14:49:36
TXN-000641,PAY-000641-686,SET-20260820-914329,118.67,INR,2026-08-20T16:21:05,CAPTURED,UPI,MID-1021,GW-97603131,2026-08-20T19:00:29
TXN-000642,PAY-000642-696,SET-20260824-179942,2187.94,INR,2026-08-24T19:54:47,CAPTURED,WALLET,MID-1024,GW-73803084,2026-08-24T21:35:03
TXN-000643,PAY-000643-792,SET-20260819-174555,1107.41,INR,2026-08-19T07:05:58,CAPTURED,UPI,MID-1008,GW-69781536,2026-08-19T08:39:04
TXN-000644,PAY-000644-308,SET-20260825-398939,284.46,INR,2026-08-25T15:07:53,CAPTURED,CARD,MID-1025,GW-16576784,2026-08-25T15:14:30
TXN-000645,PAY-000645-101,SET-20260805-992793,530.72,INR,2026-08-05T21:44:24,CAPTURED,NETBANKING,MID-1007,GW-28960313,2026-08-05T23:29:17
TXN-000646,PAY-000646-575,SET-20260819-205032,1338.35,INR,2026-08-19T03:40:27,CAPTURED,CARD,MID-1023,GW-46261190,2026-08-19T05:24:34
TXN-000647,PAY-000647-151,SET-20260804-840708,1359.78,INR,2026-08-04T02:35:58,CAPTURED,CARD,MID-1002,GW-23071756,2026-08-04T04:44:38
TXN-000648,PAY-000648-449,SET-20260820-304226,546.51,INR,2026-08-20T02:55:02,CAPTURED,NETBANKING,MID-1017,GW-92232757,2026-08-20T03:14:24
TXN-000649,PAY-000649-668,SET-20260823-485822,1094.25,INR,2026-08-23T08:48:02,CAPTURED,CARD,MID-1011,GW-95618617,2026-08-23T10:42:15
TXN-000650,PAY-000650-901,SET-20260810-294854,1388.35,INR,2026-08-10T14:13:18,CAPTURED,NETBANKING,MID-1021,GW-99961705,2026-08-10T17:38:25
TXN-000651,PAY-000651-555,SET-20260803-940775,2047.04,INR,2026-08-03T03:37:25,CAPTURED,CARD,MID-1020,GW-28149429,2026-08-03T05:34:45
TXN-000652,PAY-000652-672,SET-20260831-424361,2194.10,INR,2026-08-31T14:09:18,CAPTURED,UPI,MID-1008,GW-60776489,2026-08-31T16:14:20
TXN-000653,PAY-000653-506,SET-20260822-240866,1061.86,INR,2026-08-22T10:54:48,CAPTURED,CARD,MID-1024,GW-13682013,2026-08-22T11:03:24
TXN-000654,PAY-000654-314,SET-20260802-928475,1182.59,INR,2026-08-02T07:39:21,CAPTURED,CARD,MID-1015,GW-59723180,2026-08-02T10:46:52
TXN-000655,PAY-000655-573,SET-20260816-107595,1142.96,INR,2026-08-16T02:35:33,CAPTURED,UPI,MID-1015,GW-66585074,2026-08-16T04:56:25
TXN-000656,PAY-000656-986,SET-20260821-998762,2198.90,INR,2026-08-21T15:48:25,CAPTURED,UPI,MID-1013,GW-71540647,2026-08-21T19:47:00
TXN-000657,PAY-000657-740,SET-20260831-883282,2242.71,INR,2026-08-31T08:06:29,CAPTURED,CARD,MID-1008,GW-12909126,2026-08-31T09:06:57
TXN-000658,PAY-000658-684,SET-20260801-901498,875.52,INR,2026-08-01T20:50:11,CAPTURED,WALLET,MID-1005,GW-93489398,2026-08-01T23:17:02
TXN-000659,PAY-000659-912,SET-20260810-951419,315.89,INR,2026-08-10T11:15:06,CAPTURED,UPI,MID-1009,GW-50370718,2026-08-10T14:58:48
